"name","run.no.in.std.order","run.no","run.no.std.rp","size","threads","version","optimization","time"
"5780","287",5780,"287.9","1024","32","3.8.0","O1",""
"5781","112",5781,"112.9","1448","8","3.8.0","O0",""
"5782","262",5782,"262.9","724","32","3.7.1","O1",""
"5783","642",5783,"642.9","724","16","3.8.1","O3",""
"5784","475",5784,"475.9","1024","16","3.8.1","O2",""
"5785","323",5785,"323.9","1024","4","3.9.0","O1",""
"5786","320",5786,"320.9","1448","2","3.9.0","O1",""
"5787","468",5787,"468.9","1448","4","3.8.1","O2",""
"5788","105",5788,"105.9","512","4","3.8.0","O0",""
"5789","216",5789,"216.9","1448","32","3.6.2","O1",""
"5790","488",5790,"488.9","1448","2","3.9.0","O2",""
"5791","128",5791,"128.9","1448","2","3.8.1","O0",""
"5792","422",5792,"422.9","724","8","3.7.1","O2",""
"5793","221",5793,"221.9","512","2","3.7.0","O1",""
"5794","417",5794,"417.9","512","4","3.7.1","O2",""
"5795","230",5795,"230.9","724","8","3.7.0","O1",""
"5796","123",5796,"123.9","1024","1","3.8.1","O0",""
"5797","491",5797,"491.9","1024","4","3.9.0","O2",""
"5798","474",5798,"474.9","724","16","3.8.1","O2",""
"5799","63",5799,"63.9","1024","8","3.7.0","O0",""
"5800","356",5800,"356.9","1448","16","3.5.1","O2",""
"5801","423",5801,"423.9","1024","8","3.7.1","O2",""
"5802","70",5802,"70.9","724","32","3.7.0","O0",""
"5803","631",5803,"631.9","1024","2","3.8.1","O3",""
"5804","370",5804,"370.9","724","4","3.6.2","O2",""
"5805","575",5805,"575.9","1024","32","3.7.0","O3",""
"5806","158",5806,"158.9","724","8","3.9.0","O0",""
"5807","268",5807,"268.9","1448","1","3.8.0","O1",""
"5808","317",5808,"317.9","512","2","3.9.0","O1",""
"5809","489",5809,"489.9","512","4","3.9.0","O2",""
"5810","431",5810,"431.9","1024","32","3.7.1","O2",""
"5811","605",5811,"605.9","512","2","3.8.0","O3",""
"5812","289",5812,"289.9","512","1","3.8.1","O1",""
"5813","602",5813,"602.9","724","1","3.8.0","O3",""
"5814","118",5814,"118.9","724","32","3.8.0","O0",""
"5815","141",5815,"141.9","512","32","3.8.1","O0",""
"5816","394",5816,"394.9","724","4","3.7.0","O2",""
"5817","334",5817,"334.9","724","32","3.9.0","O1",""
"5818","531",5818,"531.9","1024","1","3.6.2","O3",""
"5819","492",5819,"492.9","1448","4","3.9.0","O2",""
"5820","316",5820,"316.9","1448","1","3.9.0","O1",""
"5821","140",5821,"140.9","1448","16","3.8.1","O0",""
"5822","176",5822,"176.9","1448","2","3.5.1","O1",""
"5823","142",5823,"142.9","724","32","3.8.1","O0",""
"5824","255",5824,"255.9","1024","8","3.7.1","O1",""
"5825","629",5825,"629.9","512","2","3.8.1","O3",""
"5826","603",5826,"603.9","1024","1","3.8.0","O3",""
"5827","586",5827,"586.9","724","4","3.7.1","O3",""
"5828","539",5828,"539.9","1024","4","3.6.2","O3",""
"5829","516",5829,"516.9","1448","4","3.5.1","O3",""
"5830","660",5830,"660.9","1448","4","3.9.0","O3",""
"5831","444",5831,"444.9","1448","4","3.8.0","O2",""
"5832","665",5832,"665.9","512","16","3.9.0","O3",""
"5833","184",5833,"184.9","1448","8","3.5.1","O1",""
"5834","590",5834,"590.9","724","8","3.7.1","O3",""
"5835","84",5835,"84.9","1448","4","3.7.1","O0",""
"5836","330",5836,"330.9","724","16","3.9.0","O1",""
"5837","22",5837,"22.9","724","32","3.5.1","O0",""
"5838","450",5838,"450.9","724","16","3.8.0","O2",""
"5839","478",5839,"478.9","724","32","3.8.1","O2",""
"5840","601",5840,"601.9","512","1","3.8.0","O3",""
"5841","217",5841,"217.9","512","1","3.7.0","O1",""
"5842","582",5842,"582.9","724","2","3.7.1","O3",""
"5843","97",5843,"97.9","512","1","3.8.0","O0",""
"5844","620",5844,"620.9","1448","16","3.8.0","O3",""
"5845","587",5845,"587.9","1024","4","3.7.1","O3",""
"5846","441",5846,"441.9","512","4","3.8.0","O2",""
"5847","206",5847,"206.9","724","8","3.6.2","O1",""
"5848","319",5848,"319.9","1024","2","3.9.0","O1",""
"5849","226",5849,"226.9","724","4","3.7.0","O1",""
"5850","327",5850,"327.9","1024","8","3.9.0","O1",""
"5851","68",5851,"68.9","1448","16","3.7.0","O0",""
"5852","606",5852,"606.9","724","2","3.8.0","O3",""
"5853","211",5853,"211.9","1024","16","3.6.2","O1",""
"5854","308",5854,"308.9","1448","16","3.8.1","O1",""
"5855","604",5855,"604.9","1448","1","3.8.0","O3",""
"5856","183",5856,"183.9","1024","8","3.5.1","O1",""
"5857","530",5857,"530.9","724","1","3.6.2","O3",""
"5858","607",5858,"607.9","1024","2","3.8.0","O3",""
"5859","630",5859,"630.9","724","2","3.8.1","O3",""
"5860","549",5860,"549.9","512","32","3.6.2","O3",""
"5861","550",5861,"550.9","724","32","3.6.2","O3",""
"5862","559",5862,"559.9","1024","2","3.7.0","O3",""
"5863","234",5863,"234.9","724","16","3.7.0","O1",""
"5864","517",5864,"517.9","512","8","3.5.1","O3",""
"5865","307",5865,"307.9","1024","16","3.8.1","O1",""
"5866","1",5866,"1.9","512","1","3.5.1","O0",""
"5867","381",5867,"381.9","512","32","3.6.2","O2",""
"5868","611",5868,"611.9","1024","4","3.8.0","O3",""
"5869","154",5869,"154.9","724","4","3.9.0","O0",""
"5870","520",5870,"520.9","1448","8","3.5.1","O3",""
"5871","17",5871,"17.9","512","16","3.5.1","O0",""
"5872","19",5872,"19.9","1024","16","3.5.1","O0",""
"5873","490",5873,"490.9","724","4","3.9.0","O2",""
"5874","40",5874,"40.9","1448","8","3.6.2","O0",""
"5875","349",5875,"349.9","512","8","3.5.1","O2",""
"5876","443",5876,"443.9","1024","4","3.8.0","O2",""
"5877","669",5877,"669.9","512","32","3.9.0","O3",""
"5878","616",5878,"616.9","1448","8","3.8.0","O3",""
"5879","409",5879,"409.9","512","1","3.7.1","O2",""
"5880","295",5880,"295.9","1024","2","3.8.1","O1",""
"5881","253",5881,"253.9","512","8","3.7.1","O1",""
"5882","228",5882,"228.9","1448","4","3.7.0","O1",""
"5883","585",5883,"585.9","512","4","3.7.1","O3",""
"5884","314",5884,"314.9","724","1","3.9.0","O1",""
"5885","284",5885,"284.9","1448","16","3.8.0","O1",""
"5886","358",5886,"358.9","724","32","3.5.1","O2",""
"5887","498",5887,"498.9","724","16","3.9.0","O2",""
"5888","418",5888,"418.9","724","4","3.7.1","O2",""
"5889","641",5889,"641.9","512","16","3.8.1","O3",""
"5890","623",5890,"623.9","1024","32","3.8.0","O3",""
"5891","177",5891,"177.9","512","4","3.5.1","O1",""
"5892","92",5892,"92.9","1448","16","3.7.1","O0",""
"5893","139",5893,"139.9","1024","16","3.8.1","O0",""
"5894","328",5894,"328.9","1448","8","3.9.0","O1",""
"5895","131",5895,"131.9","1024","4","3.8.1","O0",""
"5896","58",5896,"58.9","724","4","3.7.0","O0",""
"5897","639",5897,"639.9","1024","8","3.8.1","O3",""
"5898","367",5898,"367.9","1024","2","3.6.2","O2",""
"5899","101",5899,"101.9","512","2","3.8.0","O0",""
"5900","482",5900,"482.9","724","1","3.9.0","O2",""
"5901","414",5901,"414.9","724","2","3.7.1","O2",""
"5902","344",5902,"344.9","1448","2","3.5.1","O2",""
"5903","509",5903,"509.9","512","2","3.5.1","O3",""
"5904","653",5904,"653.9","512","2","3.9.0","O3",""
"5905","93",5905,"93.9","512","32","3.7.1","O0",""
"5906","634",5906,"634.9","724","4","3.8.1","O3",""
"5907","46",5907,"46.9","724","32","3.6.2","O0",""
"5908","503",5908,"503.9","1024","32","3.9.0","O2",""
"5909","163",5909,"163.9","1024","16","3.9.0","O0",""
"5910","448",5910,"448.9","1448","8","3.8.0","O2",""
"5911","238",5911,"238.9","724","32","3.7.0","O1",""
"5912","627",5912,"627.9","1024","1","3.8.1","O3",""
"5913","648",5913,"648.9","1448","32","3.8.1","O3",""
"5914","569",5914,"569.9","512","16","3.7.0","O3",""
"5915","371",5915,"371.9","1024","4","3.6.2","O2",""
"5916","554",5916,"554.9","724","1","3.7.0","O3",""
"5917","555",5917,"555.9","1024","1","3.7.0","O3",""
"5918","365",5918,"365.9","512","2","3.6.2","O2",""
"5919","114",5919,"114.9","724","16","3.8.0","O0",""
"5920","393",5920,"393.9","512","4","3.7.0","O2",""
"5921","451",5921,"451.9","1024","16","3.8.0","O2",""
"5922","595",5922,"595.9","1024","16","3.7.1","O3",""
"5923","90",5923,"90.9","724","16","3.7.1","O0",""
"5924","625",5924,"625.9","512","1","3.8.1","O3",""
"5925","541",5925,"541.9","512","8","3.6.2","O3",""
"5926","383",5926,"383.9","1024","32","3.6.2","O2",""
"5927","484",5927,"484.9","1448","1","3.9.0","O2",""
"5928","29",5928,"29.9","512","2","3.6.2","O0",""
"5929","515",5929,"515.9","1024","4","3.5.1","O3",""
"5930","637",5930,"637.9","512","8","3.8.1","O3",""
"5931","89",5931,"89.9","512","16","3.7.1","O0",""
"5932","98",5932,"98.9","724","1","3.8.0","O0",""
"5933","426",5933,"426.9","724","16","3.7.1","O2",""
"5934","483",5934,"483.9","1024","1","3.9.0","O2",""
"5935","52",5935,"52.9","1448","1","3.7.0","O0",""
"5936","102",5936,"102.9","724","2","3.8.0","O0",""
"5937","335",5937,"335.9","1024","32","3.9.0","O1",""
"5938","6",5938,"6.9","724","2","3.5.1","O0",""
"5939","398",5939,"398.9","724","8","3.7.0","O2",""
"5940","380",5940,"380.9","1448","16","3.6.2","O2",""
"5941","148",5941,"148.9","1448","1","3.9.0","O0",""
"5942","556",5942,"556.9","1448","1","3.7.0","O3",""
"5943","581",5943,"581.9","512","2","3.7.1","O3",""
"5944","544",5944,"544.9","1448","8","3.6.2","O3",""
"5945","354",5945,"354.9","724","16","3.5.1","O2",""
"5946","94",5946,"94.9","724","32","3.7.1","O0",""
"5947","69",5947,"69.9","512","32","3.7.0","O0",""
"5948","447",5948,"447.9","1024","8","3.8.0","O2",""
"5949","504",5949,"504.9","1448","32","3.9.0","O2",""
"5950","589",5950,"589.9","512","8","3.7.1","O3",""
"5951","318",5951,"318.9","724","2","3.9.0","O1",""
"5952","21",5952,"21.9","512","32","3.5.1","O0",""
"5953","151",5953,"151.9","1024","2","3.9.0","O0",""
"5954","247",5954,"247.9","1024","2","3.7.1","O1",""
"5955","167",5955,"167.9","1024","32","3.9.0","O0",""
"5956","533",5956,"533.9","512","2","3.6.2","O3",""
"5957","157",5957,"157.9","512","8","3.9.0","O0",""
"5958","169",5958,"169.9","512","1","3.5.1","O1",""
"5959","511",5959,"511.9","1024","2","3.5.1","O3",""
"5960","214",5960,"214.9","724","32","3.6.2","O1",""
"5961","155",5961,"155.9","1024","4","3.9.0","O0",""
"5962","116",5962,"116.9","1448","16","3.8.0","O0",""
"5963","405",5963,"405.9","512","32","3.7.0","O2",""
"5964","505",5964,"505.9","512","1","3.5.1","O3",""
"5965","212",5965,"212.9","1448","16","3.6.2","O1",""
"5966","455",5966,"455.9","1024","32","3.8.0","O2",""
"5967","527",5967,"527.9","1024","32","3.5.1","O3",""
"5968","225",5968,"225.9","512","4","3.7.0","O1",""
"5969","564",5969,"564.9","1448","4","3.7.0","O3",""
"5970","288",5970,"288.9","1448","32","3.8.0","O1",""
"5971","333",5971,"333.9","512","32","3.9.0","O1",""
"5972","594",5972,"594.9","724","16","3.7.1","O3",""
"5973","244",5973,"244.9","1448","1","3.7.1","O1",""
"5974","283",5974,"283.9","1024","16","3.8.0","O1",""
"5975","309",5975,"309.9","512","32","3.8.1","O1",""
"5976","125",5976,"125.9","512","2","3.8.1","O0",""
"5977","72",5977,"72.9","1448","32","3.7.0","O0",""
"5978","310",5978,"310.9","724","32","3.8.1","O1",""
"5979","406",5979,"406.9","724","32","3.7.0","O2",""
"5980","480",5980,"480.9","1448","32","3.8.1","O2",""
"5981","39",5981,"39.9","1024","8","3.6.2","O0",""
"5982","346",5982,"346.9","724","4","3.5.1","O2",""
"5983","218",5983,"218.9","724","1","3.7.0","O1",""
"5984","126",5984,"126.9","724","2","3.8.1","O0",""
"5985","670",5985,"670.9","724","32","3.9.0","O3",""
"5986","199",5986,"199.9","1024","2","3.6.2","O1",""
"5987","435",5987,"435.9","1024","1","3.8.0","O2",""
"5988","77",5988,"77.9","512","2","3.7.1","O0",""
"5989","526",5989,"526.9","724","32","3.5.1","O3",""
"5990","28",5990,"28.9","1448","1","3.6.2","O0",""
"5991","18",5991,"18.9","724","16","3.5.1","O0",""
"5992","436",5992,"436.9","1448","1","3.8.0","O2",""
"5993","149",5993,"149.9","512","2","3.9.0","O0",""
"5994","279",5994,"279.9","1024","8","3.8.0","O1",""
"5995","256",5995,"256.9","1448","8","3.7.1","O1",""
"5996","572",5996,"572.9","1448","16","3.7.0","O3",""
"5997","220",5997,"220.9","1448","1","3.7.0","O1",""
"5998","596",5998,"596.9","1448","16","3.7.1","O3",""
"5999","45",5999,"45.9","512","32","3.6.2","O0",""
"6000","461",6000,"461.9","512","2","3.8.1","O2",""
"6001","76",6001,"76.9","1448","1","3.7.1","O0",""
"6002","401",6002,"401.9","512","16","3.7.0","O2",""
"6003","617",6003,"617.9","512","16","3.8.0","O3",""
"6004","190",6004,"190.9","724","32","3.5.1","O1",""
"6005","457",6005,"457.9","512","1","3.8.1","O2",""
"6006","10",6006,"10.9","724","4","3.5.1","O0",""
"6007","638",6007,"638.9","724","8","3.8.1","O3",""
"6008","278",6008,"278.9","724","8","3.8.0","O1",""
"6009","81",6009,"81.9","512","4","3.7.1","O0",""
"6010","336",6010,"336.9","1448","32","3.9.0","O1",""
"6011","355",6011,"355.9","1024","16","3.5.1","O2",""
"6012","485",6012,"485.9","512","2","3.9.0","O2",""
"6013","127",6013,"127.9","1024","2","3.8.1","O0",""
"6014","340",6014,"340.9","1448","1","3.5.1","O2",""
"6015","47",6015,"47.9","1024","32","3.6.2","O0",""
"6016","635",6016,"635.9","1024","4","3.8.1","O3",""
"6017","391",6017,"391.9","1024","2","3.7.0","O2",""
"6018","106",6018,"106.9","724","4","3.8.0","O0",""
"6019","338",6019,"338.9","724","1","3.5.1","O2",""
"6020","3",6020,"3.9","1024","1","3.5.1","O0",""
"6021","552",6021,"552.9","1448","32","3.6.2","O3",""
"6022","86",6022,"86.9","724","8","3.7.1","O0",""
"6023","522",6023,"522.9","724","16","3.5.1","O3",""
"6024","523",6024,"523.9","1024","16","3.5.1","O3",""
"6025","54",6025,"54.9","724","2","3.7.0","O0",""
"6026","442",6026,"442.9","724","4","3.8.0","O2",""
"6027","663",6027,"663.9","1024","8","3.9.0","O3",""
"6028","376",6028,"376.9","1448","8","3.6.2","O2",""
"6029","224",6029,"224.9","1448","2","3.7.0","O1",""
"6030","65",6030,"65.9","512","16","3.7.0","O0",""
"6031","377",6031,"377.9","512","16","3.6.2","O2",""
"6032","156",6032,"156.9","1448","4","3.9.0","O0",""
"6033","305",6033,"305.9","512","16","3.8.1","O1",""
"6034","321",6034,"321.9","512","4","3.9.0","O1",""
"6035","643",6035,"643.9","1024","16","3.8.1","O3",""
"6036","427",6036,"427.9","1024","16","3.7.1","O2",""
"6037","213",6037,"213.9","512","32","3.6.2","O1",""
"6038","477",6038,"477.9","512","32","3.8.1","O2",""
"6039","390",6039,"390.9","724","2","3.7.0","O2",""
"6040","43",6040,"43.9","1024","16","3.6.2","O0",""
"6041","88",6041,"88.9","1448","8","3.7.1","O0",""
"6042","159",6042,"159.9","1024","8","3.9.0","O0",""
"6043","542",6043,"542.9","724","8","3.6.2","O3",""
"6044","145",6044,"145.9","512","1","3.9.0","O0",""
"6045","113",6045,"113.9","512","16","3.8.0","O0",""
"6046","657",6046,"657.9","512","4","3.9.0","O3",""
"6047","198",6047,"198.9","724","2","3.6.2","O1",""
"6048","313",6048,"313.9","512","1","3.9.0","O1",""
"6049","130",6049,"130.10","724","4","3.8.1","O0",""
"6050","113",6050,"113.10","512","16","3.8.0","O0",""
"6051","157",6051,"157.10","512","8","3.9.0","O0",""
"6052","644",6052,"644.10","1448","16","3.8.1","O3",""
"6053","293",6053,"293.10","512","2","3.8.1","O1",""
"6054","123",6054,"123.10","1024","1","3.8.1","O0",""
"6055","289",6055,"289.10","512","1","3.8.1","O1",""
"6056","31",6056,"31.10","1024","2","3.6.2","O0",""
"6057","389",6057,"389.10","512","2","3.7.0","O2",""
"6058","664",6058,"664.10","1448","8","3.9.0","O3",""
"6059","607",6059,"607.10","1024","2","3.8.0","O3",""
"6060","131",6060,"131.10","1024","4","3.8.1","O0",""
"6061","221",6061,"221.10","512","2","3.7.0","O1",""
"6062","122",6062,"122.10","724","1","3.8.1","O0",""
"6063","325",6063,"325.10","512","8","3.9.0","O1",""
"6064","554",6064,"554.10","724","1","3.7.0","O3",""
"6065","448",6065,"448.10","1448","8","3.8.0","O2",""
"6066","190",6066,"190.10","724","32","3.5.1","O1",""
"6067","626",6067,"626.10","724","1","3.8.1","O3",""
"6068","136",6068,"136.10","1448","8","3.8.1","O0",""
"6069","328",6069,"328.10","1448","8","3.9.0","O1",""
"6070","158",6070,"158.10","724","8","3.9.0","O0",""
"6071","20",6071,"20.10","1448","16","3.5.1","O0",""
"6072","581",6072,"581.10","512","2","3.7.1","O3",""
"6073","174",6073,"174.10","724","2","3.5.1","O1",""
"6074","281",6074,"281.10","512","16","3.8.0","O1",""
"6075","118",6075,"118.10","724","32","3.8.0","O0",""
"6076","548",6076,"548.10","1448","16","3.6.2","O3",""
"6077","453",6077,"453.10","512","32","3.8.0","O2",""
"6078","592",6078,"592.10","1448","8","3.7.1","O3",""
"6079","384",6079,"384.10","1448","32","3.6.2","O2",""
"6080","663",6080,"663.10","1024","8","3.9.0","O3",""
"6081","127",6081,"127.10","1024","2","3.8.1","O0",""
"6082","395",6082,"395.10","1024","4","3.7.0","O2",""
"6083","85",6083,"85.10","512","8","3.7.1","O0",""
"6084","70",6084,"70.10","724","32","3.7.0","O0",""
"6085","620",6085,"620.10","1448","16","3.8.0","O3",""
"6086","600",6086,"600.10","1448","32","3.7.1","O3",""
"6087","617",6087,"617.10","512","16","3.8.0","O3",""
"6088","480",6088,"480.10","1448","32","3.8.1","O2",""
"6089","119",6089,"119.10","1024","32","3.8.0","O0",""
"6090","490",6090,"490.10","724","4","3.9.0","O2",""
"6091","419",6091,"419.10","1024","4","3.7.1","O2",""
"6092","486",6092,"486.10","724","2","3.9.0","O2",""
"6093","166",6093,"166.10","724","32","3.9.0","O0",""
"6094","349",6094,"349.10","512","8","3.5.1","O2",""
"6095","283",6095,"283.10","1024","16","3.8.0","O1",""
"6096","303",6096,"303.10","1024","8","3.8.1","O1",""
"6097","99",6097,"99.10","1024","1","3.8.0","O0",""
"6098","244",6098,"244.10","1448","1","3.7.1","O1",""
"6099","197",6099,"197.10","512","2","3.6.2","O1",""
"6100","111",6100,"111.10","1024","8","3.8.0","O0",""
"6101","543",6101,"543.10","1024","8","3.6.2","O3",""
"6102","482",6102,"482.10","724","1","3.9.0","O2",""
"6103","655",6103,"655.10","1024","2","3.9.0","O3",""
"6104","341",6104,"341.10","512","2","3.5.1","O2",""
"6105","578",6105,"578.10","724","1","3.7.1","O3",""
"6106","115",6106,"115.10","1024","16","3.8.0","O0",""
"6107","90",6107,"90.10","724","16","3.7.1","O0",""
"6108","192",6108,"192.10","1448","32","3.5.1","O1",""
"6109","204",6109,"204.10","1448","4","3.6.2","O1",""
"6110","321",6110,"321.10","512","4","3.9.0","O1",""
"6111","208",6111,"208.10","1448","8","3.6.2","O1",""
"6112","488",6112,"488.10","1448","2","3.9.0","O2",""
"6113","294",6113,"294.10","724","2","3.8.1","O1",""
"6114","542",6114,"542.10","724","8","3.6.2","O3",""
"6115","512",6115,"512.10","1448","2","3.5.1","O3",""
"6116","498",6116,"498.10","724","16","3.9.0","O2",""
"6117","176",6117,"176.10","1448","2","3.5.1","O1",""
"6118","599",6118,"599.10","1024","32","3.7.1","O3",""
"6119","149",6119,"149.10","512","2","3.9.0","O0",""
"6120","412",6120,"412.10","1448","1","3.7.1","O2",""
"6121","179",6121,"179.10","1024","4","3.5.1","O1",""
"6122","144",6122,"144.10","1448","32","3.8.1","O0",""
"6123","609",6123,"609.10","512","4","3.8.0","O3",""
"6124","560",6124,"560.10","1448","2","3.7.0","O3",""
"6125","43",6125,"43.10","1024","16","3.6.2","O0",""
"6126","577",6126,"577.10","512","1","3.7.1","O3",""
"6127","544",6127,"544.10","1448","8","3.6.2","O3",""
"6128","298",6128,"298.10","724","4","3.8.1","O1",""
"6129","82",6129,"82.10","724","4","3.7.1","O0",""
"6130","576",6130,"576.10","1448","32","3.7.0","O3",""
"6131","430",6131,"430.10","724","32","3.7.1","O2",""
"6132","269",6132,"269.10","512","2","3.8.0","O1",""
"6133","194",6133,"194.10","724","1","3.6.2","O1",""
"6134","91",6134,"91.10","1024","16","3.7.1","O0",""
"6135","279",6135,"279.10","1024","8","3.8.0","O1",""
"6136","243",6136,"243.10","1024","1","3.7.1","O1",""
"6137","492",6137,"492.10","1448","4","3.9.0","O2",""
"6138","252",6138,"252.10","1448","4","3.7.1","O1",""
"6139","342",6139,"342.10","724","2","3.5.1","O2",""
"6140","219",6140,"219.10","1024","1","3.7.0","O1",""
"6141","458",6141,"458.10","724","1","3.8.1","O2",""
"6142","239",6142,"239.10","1024","32","3.7.0","O1",""
"6143","461",6143,"461.10","512","2","3.8.1","O2",""
"6144","234",6144,"234.10","724","16","3.7.0","O1",""
"6145","265",6145,"265.10","512","1","3.8.0","O1",""
"6146","390",6146,"390.10","724","2","3.7.0","O2",""
"6147","112",6147,"112.10","1448","8","3.8.0","O0",""
"6148","556",6148,"556.10","1448","1","3.7.0","O3",""
"6149","388",6149,"388.10","1448","1","3.7.0","O2",""
"6150","117",6150,"117.10","512","32","3.8.0","O0",""
"6151","481",6151,"481.10","512","1","3.9.0","O2",""
"6152","525",6152,"525.10","512","32","3.5.1","O3",""
"6153","77",6153,"77.10","512","2","3.7.1","O0",""
"6154","81",6154,"81.10","512","4","3.7.1","O0",""
"6155","94",6155,"94.10","724","32","3.7.1","O0",""
"6156","564",6156,"564.10","1448","4","3.7.0","O3",""
"6157","52",6157,"52.10","1448","1","3.7.0","O0",""
"6158","249",6158,"249.10","512","4","3.7.1","O1",""
"6159","651",6159,"651.10","1024","1","3.9.0","O3",""
"6160","520",6160,"520.10","1448","8","3.5.1","O3",""
"6161","563",6161,"563.10","1024","4","3.7.0","O3",""
"6162","501",6162,"501.10","512","32","3.9.0","O2",""
